"","paper_ID","fulltext_screening","fulltext_notes","variable_note","authors","year_publication","population_location","Observation_ID","experiment_ID","experiment_ID_coded","group_ID","group_ID_coded","repeated_trait_ID","repeated_trait_ID_coded","bird_species","treatment_plant_species","control_plant_species","comparision_type","CH","PCH","Hypothesis","measure_central_tendency_experiment","type_measure_central_tendency_experiment","measure_dispersion_experiment","sd_experiment","type_measure_dispersion_experiment","n_experiment","effective_n_experiment","measure_central_tendency_control","type_measure_central_tendency_control","measure_dispersion_control","sd_control","type_measure_dispersion_control","n_control","effective_n_control","fitness_proxy","trait_type","proxy_decision","proxy_comment","proxies_sign","statistics_type","test_statistics_type","statistics_value","p_value","sign_relationship","total_sample_size","DF","data_location","parasite_type","time_of_gnm_addition","extractor_ID","extractor_comments","data_checker_ID","data_checker_comments","blinding","random_assignment","missing_data","shared_experiment","shared_control","fitness_proxy_cleaned","population_ID","geary_control","geary_trt","geary_test","count","SMDH","SMDH_variance","SMDH_sign","lnRR","lnRR_variance","lnRR_sign"
"70","GNM_101","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","70",1,"GNM_101_1",1,"GNM_101_1",4,"GNM_101_4","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,1,1,"both",9.2,"mean",0.3,1.69705627484771,"se",32,32,9.3,"mean",0.4,2.07846096908265,"se",27,27,"brood size on day 3","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","SD",NA,"TR",NA,"n","y","n",1,1,"number_of_nestling","Valsaín, Spain",23.0366972477064,30.4289405684755,"pass",72,-0.0524698760142469,0.0683103682903332,-0.0524698760142469,-0.0108109161042157,0.0029132518789392,-0.0108109161042157
"71","GNM_101","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","71",1,"GNM_101_1",1,"GNM_101_1",4,"GNM_101_4","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,1,1,"both",9,"mean",0.4,2.26274169979695,"se",32,32,8.9,"mean",0.5,2.59807621135332,"se",27,27,"brood size on day 13","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","SD",NA,"TR",NA,"n","y","n",1,1,"number_of_nestling","Valsaín, Spain",17.6366972477064,22.3255813953488,"pass",72,0.040751076373968,0.068301110344034,0.040751076373968,0.0111733005981253,0.00513147579258761,0.0111733005981253
"72","GNM_101","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","72",1,"GNM_101_1",1,"GNM_101_1",5,"GNM_101_5","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,0,1,"PCH",109.7,"mean",29.5,166.877200360025,"se",32,32,64.1,"mean",28.1,146.011883078056,"se",27,27,"number of mites","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"table 2","Arthropod","b","SD","Authors also present data with yearlings and adults seperately. But I only extract the total mean values presented.","TR",NA,"n","y","n",1,1,"mites","Valsaín, Spain",2.26021091122792,3.68981736959664,"fail",90,0.285327859007927,0.0689769691313256,-0.285327859007927,0.53730500335456,0.264490260623634,-0.53730500335456
"73","GNM_101","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","73",1,"GNM_101_1",1,"GNM_101_1",6,"GNM_101_6","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,0,1,"PCH",3.9,"mean",1.9,10.7480230740355,"se",32,32,4.5,"mean",1.6,8.31384387633061,"se",27,27,"number of fleas","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"table 2","Arthropod","b","SD",NA,"TR",NA,"n","y","n",1,1,"fleas_number","Valsaín, Spain",2.78669724770642,2.03671970624235,"fail",90,-0.0609517898271387,0.0683185211106229,0.0609517898271387,-0.143100843640673,0.363763605814888,0.143100843640673
"74","GNM_101","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","74",1,"GNM_101_1",1,"GNM_101_1",7,"GNM_101_7","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,0,1,"PCH",26.3,"mean",4.1,23.1931024229188,"se",32,32,26.8,"mean",3.4,17.3366663462155,"se",26,26,"number of blowflies","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"table 2","Arthropod","b","SD",NA,"TR",NA,"n","y","n",1,1,"blowflies_number","Valsaín, Spain",7.80728291316527,6.36490830024579,"pass",90,-0.0237336080917773,0.0697163943594096,0.0237336080917773,-0.0188329483330921,0.0403976932456421,0.0188329483330921
"75","GNM_101","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","75",1,"GNM_101_1",1,"GNM_101_1",8,"GNM_101_8","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,0,1,"PCH",18.3,"mean",6.1,34.5068109219035,"se",32,32,15.1,"mean",3.2,16.3168624434969,"se",26,26,"blowfly parasitoids","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"table 2","Arthropod","b","SD",NA,"TR",NA,"n","y","n",1,1,"blowfly_parasitoids_number","Valsaín, Spain",4.67380952380952,2.97674418604651,"fail",90,0.113180591437198,0.0698219681708322,-0.113180591437198,0.192206316026497,0.156021422062385,-0.192206316026497
"76","GNM_101","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","76",1,"GNM_101_1",1,"GNM_101_1",9,"GNM_101_9","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,0,1,"PCH",0.7,"mean",0.3,1.69705627484771,"se",32,32,0.7,"mean",0.2,1.01980390271856,"se",26,26,"number of blackflies (incubation)","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"table 2","Arthropod","b","SD",NA,"TR",NA,"n","y","n",1,1,"blackflies_number","Valsaín, Spain",3.46666666666667,2.31524547803618,"fail",90,0,0.0697115384615385,0,0,0.26530612244898,0
"77","GNM_101","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","77",1,"GNM_101_1",1,"GNM_101_1",10,"GNM_101_10","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,0,1,"PCH",0.6,"mean",0.3,1.69705627484771,"se",32,32,0.9,"mean",0.3,1.52970585407784,"se",26,26,"number of biting midges (incubation)","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"table 2","Arthropod","b","SD",NA,"TR",NA,"n","y","n",1,1,"midges_number","Valsaín, Spain",2.97142857142857,1.98449612403101,"fail",90,-0.182188437510308,0.0699976817956975,0.182188437510308,-0.405465108108164,0.361111111111111,0.405465108108164
"78","GNM_101","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","78",1,"GNM_101_1",1,"GNM_101_1",11,"GNM_101_11","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,0,1,"PCH",13.8,"mean",1.8,10.1823376490863,"se",32,32,9.3,"mean",1.8,9.17823512446701,"se",26,26,"number of blackflies (nestling stage)","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"table 2","Arthropod","b","SD",NA,"TR",NA,"n","y","n",1,1,"blackflies_number","Valsaín, Spain",5.11746031746032,7.60723514211886,"pass",90,0.455471093775769,0.0714999343000324,-0.455471093775769,0.394654192003949,0.0544742106619404,-0.394654192003949
"79","GNM_101","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","79",1,"GNM_101_1",1,"GNM_101_1",12,"GNM_101_12","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,0,1,"PCH",152,"mean",39,220.617315730203,"se",32,32,81.2,"mean",19.5,99.4308805150593,"se",26,26,"number of biting midges (nestling stage)","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"table 2","Arthropod","b","SD",NA,"TR",NA,"n","y","n",1,1,"midges_number","Valsaín, Spain",4.12444444444444,3.86722321606043,"pass",90,0.394438292118162,0.0710527588605824,-0.394438292118162,0.626965273678644,0.123503714033167,-0.626965273678644
"80","GNM_101","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","80",1,"GNM_101_1",1,"GNM_101_1",13,"GNM_101_13","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,1,1,"both",10,"mean",0.1,0.556776436283002,"se",31,31,9.9,"mean",0.1,0.519615242270663,"se",27,27,"nestling mass","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 3",NA,"b","SD",NA,"TR",NA,"n","y","n",1,1,"nestling_mass","Valsaín, Spain",98.091743119266,99.2,"pass",70,0.18274576043193,0.0695829982165785,0.18274576043193,0.0100503358535015,0.000202030405060708,0.0100503358535015
"81","GNM_101","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","81",1,"GNM_101_1",1,"GNM_101_1",14,"GNM_101_14","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,1,1,"both",16.2,"mean",0.1,0.556776436283002,"se",31,31,16.1,"mean",0.1,0.519615242270663,"se",27,27,"nestling tarsus length","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 3",NA,"b","SD",NA,"TR",NA,"n","y","n",1,1,"nestling_tarsus_length","Valsaín, Spain",159.522935779817,160.704,"pass",70,0.182745760431927,0.0695829982165785,0.182745760431927,0.00619197024792098,7.66827061045185e-05,0.00619197024792098
"82","GNM_101","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","82",1,"GNM_101_1",1,"GNM_101_1",15,"GNM_101_15","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,1,1,"both",40.1,"mean",0.2,1.113552872566,"se",31,31,39.9,"mean",0.4,2.07846096908265,"se",27,27,"nestling wing length","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 3",NA,"b","SD",NA,"TR",NA,"n","y","n",1,1,"nestling_wing_length","Valsaín, Spain",98.8348623853211,198.896,"pass",70,0.120750166737935,0.0694207964046078,0.120750166737935,0.00500001041670584,0.000125377348461958,0.00500001041670584
"83","GNM_101","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","83",1,"GNM_101_1",1,"GNM_101_1",16,"GNM_101_16","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,0,1,"PCH",0.35,"mean",0.02,0.1113552872566,"se",31,31,0.38,"mean",0.03,0.155884572681199,"se",27,27,"nestling PHA (single-wing phytohaemagglutinin)","Physiology","include","Authors take a measure before injecting PHA and after injecting. They consider this to be higher in value for birds that have better immunocompetence and therefore higher in GNM groups.",1,NA,NA,NA,NA,NA,NA,NA,"table 3",NA,"b","SD",NA,"TR",NA,"n","y","n",1,1,"nestling_immunity","Valsaín, Spain",12.5504587155963,17.36,"pass",40,-0.221057394396565,0.069716363377454,-0.221057394396565,-0.0822380982369721,0.0094979931030584,-0.0822380982369721
"84","GNM_101","included",NA,"mass/tarsus length","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","84",1,"GNM_101_1",1,"GNM_101_1",17,"GNM_101_17","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,1,1,"both",0.65,"mean",0.01,0.0556776436283002,"se",31,31,0.65,"mean",0.01,0.0519615242270663,"se",27,27,"female body condition (day 3)","Morphology","include","Authors say that the adults from green material would be with better body condition as compared to those without the green nest material. If they are healthier, they could provide better parental care to the nestlings.",1,NA,NA,NA,NA,NA,NA,NA,"table 3",NA,"b","SD","Authors measure the adult females (yearlings) at two time point as mass/tarsus length. This is measured for parental care hypothesis by the authors where they say that the adults from green material would be with better body condition as compared to those without the green nest material. If they are healthier, they could provide better parental care to the nestlings.","TR",NA,"n","y","n",1,1,"female_body_condition","Valsaín, Spain",64.4036697247707,64.48,"pass",70,0,0.0692951015531661,0,0,0.000473372781065089,0
"85","GNM_101","included",NA,"mass/tarsus length","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","85",1,"GNM_101_1",1,"GNM_101_1",17,"GNM_101_17","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,1,1,"both",0.6,"mean",0.01,0.0556776436283002,"se",31,31,0.61,"mean",0.01,0.0519615242270663,"se",27,27,"female body condition(day 13)","Morphology","include","Authors say that the adults from green material would be with better body condition as compared to those without the green nest material. If they are healthier, they could provide better parental care to the nestlings.",1,NA,NA,NA,NA,NA,NA,NA,"table 3",NA,"b","SD","Authors measure the adult females (yearlings) at two time point as mass/tarsus length. This is measured for parental care hypothesis by the authors where they say that the adults from green material would be with better body condition as compared to those without the green nest material. If they are healthier, they could provide better parental care to the nestlings.","TR",NA,"n","y","n",1,1,"female_body_condition","Valsaín, Spain",60.440366972477,59.52,"pass",70,-0.182745760431931,0.0695829982165785,-0.182745760431931,-0.0165293019512106,0.000546522738809758,-0.0165293019512106
"86","GNM_101","included",NA,"hatchlings/eggs laid","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","86",1,"GNM_101_1",1,"GNM_101_1",18,"GNM_101_18","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,1,1,"both",0.9,"mean",0.02,0.113137084989848,"se",32,32,0.92,"mean",0.03,0.152970585407784,"se",26,26,"hatching success","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 3",NA,"b","SD",NA,"TR",NA,"n","y","n",1,1,"hatching_success","Valsaín, Spain",30.3746031746032,44.6511627906977,"pass",72,-0.149013587139376,0.069902961299057,-0.149013587139376,-0.0219789067187752,0.00155715419262993,-0.0219789067187752
"87","GNM_101","included",NA,"fledgling/hatchlings","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","87",1,"GNM_101_1",1,"GNM_101_1",19,"GNM_101_19","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass",1,1,1,"both",0.96,"mean",0.02,0.113137084989848,"se",32,32,0.95,"mean",0.02,0.101980390271856,"se",26,26,"fledging success","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 3",NA,"b","SD",NA,"TR",NA,"n","y","n",1,1,"fledgling_success","Valsaín, Spain",47.047619047619,47.6279069767442,"pass",72,0.0910942187551539,0.0697830742950782,0.0910942187551539,0.0104712998672954,0.00087724107417667,0.0104712998672954
"88","GNM_069","included",NA,"mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","88",1,"GNM_069_1",1,"GNM_069_1",1,"GNM_069_1","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank",2,1,1,"both",14.3,"mean",1.78,1.78,"sd",20,20,14.3,"mean",1.11,1.11,"sd",21,21,"nestling tarsus length (day 3)","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"raw data",NA,"c","SD",NA,"TR",NA,"n","y","n",1,1,"nestling_tarsus_length","Hoya de Guadix, Spain",58.3422355567669,35.4842802921315,"pass",70,0,0.0976190476190476,0,0,0.00106162369099432,0
"89","GNM_069","included",NA,"mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","89",2,"GNM_069_2",2,"GNM_069_2",2,"GNM_069_2","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank",2,1,1,"both",14.5,"mean",1.56,1.56,"sd",6,6,14.1,"mean",1.59,1.59,"sd",4,4,"nestling tarsus length (day 3)","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"raw data",NA,"c","SD",NA,"TR",NA,"n","y","n",1,1,"nestling_tarsus_length","Hoya de Guadix, Spain",16.69256381798,21.8569853971422,"pass",70,0.229795327920002,0.41930696130336,0.229795327920002,0.0279738520424062,0.00510817227545513,0.0279738520424062
"90","GNM_069","included",NA,"mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","90",1,"GNM_069_1",1,"GNM_069_1",1,"GNM_069_1","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank",2,1,1,"both",28.5,"mean",1.36,1.36,"sd",20,20,29.4,"mean",1.02,1.02,"sd",21,21,"nestling tarsus length (day 14)","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"raw data",NA,"c","SD",NA,"TR",NA,"n","y","n",1,1,"nestling_tarsus_length","Hoya de Guadix, Spain",130.532052321372,92.5605480882266,"pass",70,-0.736844487562258,0.104240264678205,-0.736844487562258,-0.031090587070031,0.000171173958849131,-0.031090587070031
"91","GNM_069","included",NA,"mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","91",2,"GNM_069_2",2,"GNM_069_2",2,"GNM_069_2","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank",2,1,1,"both",28.4,"mean",1.19,1.19,"sd",6,6,28.4,"mean",0.658,0.658,"sd",5,5,"nestling tarsus length (day 14)","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"raw data",NA,"c","SD",NA,"TR",NA,"n","y","n",1,1,"nestling_tarsus_length","Hoya de Guadix, Spain",91.9153720668607,56.1200742413786,"pass",70,0,0.366666666666667,0,0,0.000399981981088408,0
