"paper_ID","fulltext_screening","fulltext_notes","variable_note","authors","year_publication","population_location","Observation_ID","experiment_ID","group_ID","repeated_trait_ID","bird_species","treatment_plant_species","control_plant_species","comparision_type","CH","PCH","Hypothesis","measure_central_tendency_experiment","type_measure_central_tendency_experiment","measure_dispersion_experiment","type_measure_dispersion_experiment","n_experiment","measure_central_tendency_control","type_measure_central_tendency_control","measure_dispersion_control","type_measure_dispersion_control","n_control","fitness_proxy","trait_type","proxy_decision","proxy_comment","proxies_sign","statistics_type","test_statistics_type","statistics_value","p_value","sign_relationship","total_sample_size","DF","data_location","parasite_type","time_of_gnm_addition","extractor_ID","extractor_comments","data_checker_ID","data_checker_comments","blinding","random_assignment","missing_data","shared_experiment","shared_control","fitness_proxy_cleaned"
"GNM_069","included","NA","mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))",105,"2","2","10","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2","0","1","PCH",86.6,"mean",23.8,"sd",6,112,"mean",18.5,"sd",5,"Rank telomere length (Day 14)","Physiology","include","We expect a positive relation between telomere length and GNM. Telomere length shortens as the individual ages and the cell dies once there is not enough protection provided by the telomere cap. Therefore, shorter the telomere, the more likely one is to die.",1,"NA","NA",NA,NA,NA,NA,NA,"raw data","NA","c","SD","NA","TR","NA","n","y","n",1,1,"telomere_measure"
"GNM_069","included","NA","Rank telomere difference","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))",106,"1","1","11","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2","0","1","PCH",10.8,"mean",41.5,"sd",20,19.6,"mean",44.2,"sd",21,"Telomere Dynamic (Rank difference in Telomere length (Day 14))","Physiology","include","We expect a negative relationship between telomere dynamic and GNM. Telomere dynamic is calculated as rank difference in telomere length.",-1,"NA","NA",NA,NA,NA,NA,NA,"raw data","NA","c","SD","Authors call this telomere dynamics which is rank telomere length difference between hatchlings and nestlings. This makes it possible to take a negative value.","TR","NA","n","y","n",1,1,"telomere_measure"
"GNM_069","included","NA","Rank telomere difference","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))",107,"2","2","12","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2","0","1","PCH",-1.83,"mean",63.2,"sd",6,-31.6,"mean",44.2,"sd",5,"Telomere Dynamic (Rank difference in Telomere length (Day 14))","Physiology","include","We expect a negative relationship between telomere dynamic and GNM. Telomere dynamic is calculated as rank difference in telomere length.",-1,"NA","NA",NA,NA,NA,NA,NA,"raw data","NA","c","SD","Authors call this telomere dynamics which is rank telomere length difference between hatchlings and nestlings. This makes it possible to take a negative value.","TR","NA","n","y","n",1,1,"telomere_measure"
"GNM_147","included","NA","mean and variance","Dawson R D",2004,"Vanderhoof, British Columbia, Canada (54°N,124°W)",108,"1","1","10","Tachycineta bicolor","Achillea millefolium L","Bromus inermis Leyss.","1","0","1","PCH",57,"mean",16,"se",8,76.2,"mean",18.5,"se",6,"protocalliphora spp. Number","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"table 1","Arthropod","c","SD","Note under Table 1: Means and SE are presented, except for number of Protocalliphora spp. and mass of male parents, means were calculated after controlling for covariates in the model. We include these two variables since the authors have not controlled for anything and these are then, likely the raw means and variance.","TR","NA","n","unclear","n",2,2,"blowflies_number"
"GNM_147","included","NA","mean and variance","Dawson R D",2004,"Vanderhoof, British Columbia, Canada (54°N,124°W)",109,"1","1","11","Tachycineta bicolor","Bromus inermis Leyss.","blank","3","0","1","PCH",76.2,"mean",18.5,"se",6,56,"mean",20.3,"se",5,"protocalliphora spp. Number","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"table 1","Arthropod","c","SD","Note under Table 1: Means and SE are presented, except for number of Protocalliphora spp. and mass of male parents, means were calculated after controlling for covariates in the model. We include these two variables since the authors have not controlled for anything and these are then, likely the raw means and variance.","TR","NA","n","unclear","n",2,2,"blowflies_number"
"GNM_147","included","NA","mean and variance","Dawson R D",2004,"Vanderhoof, British Columbia, Canada (54°N,124°W)",110,"1","1","12","Tachycineta bicolor","Achillea millefolium L","blank","2","0","1","PCH",57,"mean",16,"se",8,56,"mean",20.3,"se",5,"protocalliphora spp. Number","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"table 1","Arthropod","c","SD","Note under Table 1: Means and SE are presented, except for number of Protocalliphora spp. and mass of male parents, means were calculated after controlling for covariates in the model. We include these two variables since the authors have not controlled for anything and these are then, likely the raw means and variance.","TR","NA","n","unclear","n",2,2,"blowflies_number"
"GNM_147","included","NA","No variance possible: No. nest with complete reproductive success/Total nests)","Dawson R D",2004,"Vanderhoof, British Columbia, Canada (54°N,124°W)",111,"1","1","31","Tachycineta bicolor","Achillea millefolium L","Bromus inermis Leyss.","1","0","1","PCH",42.85,"percent",NA,"NA",14,15.38,"percent",NA,"NA",13,"nests with complete reproductive success (%)","Reproduction","contingency table","Control: survival = 1, dead = 11
Brome: survival = 2, dead = 11
Yarrow: survival = 6, dead = 8",1,"NA","NA",NA,NA,NA,NA,NA,"NA","NA","c","SD","This is absolute reproductive success presented as a % variable. I was not sure if this should be extracted or not. It has no possible variance.","TR","NA","n","unclear","n",2,2,"reproductive_success"
"GNM_147","included","NA","No variance possible: No. nest with complete reproductive success/Total nests)","Dawson R D",2004,"Vanderhoof, British Columbia, Canada (54°N,124°W)",112,"1","1","32","Tachycineta bicolor","Bromus inermis Leyss.","blank","3","0","1","PCH",15.38,"percent",NA,"NA",13,8.3,"percent",NA,"NA",12,"nests with complete reproductive success (%)","Reproduction","contingency table","Control: survival = 1, dead = 11
Brome: survival = 2, dead = 11
Yarrow: survival = 6, dead = 8",1,"NA","NA",NA,NA,NA,NA,NA,"NA","NA","c","SD","NA","TR","NA","n","unclear","n",2,2,"reproductive_success"
"GNM_147","included","NA","No variance possible: No. nest with complete reproductive success/Total nests)","Dawson R D",2004,"Vanderhoof, British Columbia, Canada (54°N,124°W)",113,"1","1","33","Tachycineta bicolor","Achillea millefolium L","blank","2","0","1","PCH",42.85,"percent",NA,"NA",14,8.3,"percent",NA,"NA",12,"nests with complete reproductive success (%)","Reproduction","contingency table","Control: survival = 1, dead = 11
Brome: survival = 2, dead = 11
Yarrow: survival = 6, dead = 8",1,"NA","NA",NA,NA,NA,NA,NA,"NA","NA","c","SD","NA","TR","NA","n","unclear","n",2,2,"reproductive_success"
"GNM_349","included","NA","hatchlings/eggs laid","Fauth P T; Krementz D G; Hines J E",1991,"Patuxent Wildlife Research Center (PWRC) in Laurel, Maryland USA.",114,"1","1","1","Sturnus vulgaris","Achillea millefolium, Daucus carota, Solidago, Barbarea vulgaris, Glechoma hederacae, Erigeron spp.","blank","2","1","1","both",0.9,"mean",0.04,"se",31,0.92,"mean",0.03,"se",27,"hatch success","Reproduction","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"table 1","NA","b","SD","Random assignment: Authors say ""We randomly assigned each nest initiation either to a ""plant removal"" or a ""control"" treatment to test the hypothesis that green vegetation used by nesting starlings decreases the detrimental effects of ectoparasites.""","TR","NA","n","y","n",1,1,"hatching_success"
"GNM_349","included","NA","fledgling/hatchlings","Fauth P T; Krementz D G; Hines J E",1991,"Patuxent Wildlife Research Center (PWRC) in Laurel, Maryland USA.",115,"1","1","2","Sturnus vulgaris","Achillea millefolium, Daucus carota, Solidago, Barbarea vulgaris, Glechoma hederacae, Erigeron spp.","blank","2","1","1","both",0.73,"mean",0.07,"se",31,0.77,"mean",0.06,"se",27,"fledge success","Reproduction","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"table 2","NA","b","SD","NA","TR","NA","n","y","n",1,1,"fledgling_success"
"GNM_349","included","NA","score(0-5)","Fauth P T; Krementz D G; Hines J E",1991,"Patuxent Wildlife Research Center (PWRC) in Laurel, Maryland USA.",116,"1","1","3","Sturnus vulgaris","Achillea millefolium, Daucus carota, Solidago, Barbarea vulgaris, Glechoma hederacae, Erigeron spp.","blank","2","1","1","both",1.24,"mean",0.12,"se",26,1.23,"mean",0.08,"se",26,"fat score (0-5)","Physiology","include","We consider this a general proxy of fitness. We do not know the mechanistic reason for higher fat score, whether that would be because of better health due to higher parental investment (supporting CH) or because there is less parasites or overall better body health markers (supporting PCH).",1,"NA","NA",NA,NA,NA,NA,NA,"table 3","NA","b","SD","NA","TR","NA","n","y","n",1,1,"fat_score"
"GNM_349","included","NA","score(0-3)","Fauth P T; Krementz D G; Hines J E",1991,"Patuxent Wildlife Research Center (PWRC) in Laurel, Maryland USA.",117,"1","1","4","Sturnus vulgaris","Achillea millefolium, Daucus carota, Solidago, Barbarea vulgaris, Glechoma hederacae, Erigeron spp.","blank","2","0","1","PCH",1.66,"mean",0.15,"se",26,1.37,"mean",0.15,"se",25,"scab score(0-3)","Physiology","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"table 4","NA","b","SD","NA","TR","NA","n","y","n",1,1,"scab_score"
"GNM_349","included","NA","mean and variance","Fauth P T; Krementz D G; Hines J E",1991,"Patuxent Wildlife Research Center (PWRC) in Laurel, Maryland USA.",118,"1","1","5","Sturnus vulgaris","Achillea millefolium, Daucus carota, Solidago, Barbarea vulgaris, Glechoma hederacae, Erigeron spp.","blank","2","1","1","both",28.3,"mean",0.1,"se",110,26.1,"mean",0.1,"se",91,"tarsal length","Morphology","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"table 5","NA","b","SD","NA","TR","NA","n","y","n",1,1,"nestling_tarsus_length"
"GNM_349","included","NA","percentage","Fauth P T; Krementz D G; Hines J E",1991,"Patuxent Wildlife Research Center (PWRC) in Laurel, Maryland USA.",119,"1","1","6","Sturnus vulgaris","Achillea millefolium, Daucus carota, Solidago, Barbarea vulgaris, Glechoma hederacae, Erigeron spp.","blank","2","0","1","PCH",46.5,"mean",0.6,"se",98,47.5,"mean",0.5,"se",92,"hematocrit level %","Physiology","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"table 6","NA","b","SD","NA","TR","NA","n","y","n",1,1,"hemoglobin_measure"
"GNM_349","included","NA","mean and variance","Fauth P T; Krementz D G; Hines J E",1991,"Patuxent Wildlife Research Center (PWRC) in Laurel, Maryland USA.",120,"1","1","7","Sturnus vulgaris","Achillea millefolium, Daucus carota, Solidago, Barbarea vulgaris, Glechoma hederacae, Erigeron spp.","blank","2","1","1","both",76,"mean",0.6,"se",111,76.2,"mean",0.6,"se",99,"body mass","Morphology","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"table 7","NA","b","SD","Authors also talk about sighting probability and survival probability but I was not sure how to extract this. It has a probability value and SE associated. Maybe we can treat it like means?","TR","NA","n","y","n",1,1,"nestling_mass"
"GNM_185","included","NA","mean and variance","Scott-Baumann, J F; Morgan, E R; Cogan T A",2022,"Betty Daw’s Wood, Gloucestershire, UK (51°57N, 002°26W)",121,"1","1","1","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus, Helichrysum italicum","moss","1","0","1","PCH",6.35,"mean",1.55,"sd",23,5.69,"mean",2.3,"sd",23,"load of enterobacteria on chicks","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"Text under Fig 3","Micro-organism","b","SD","For sample size: Authors say ""In 2011, 46 plastic nest boxes were erected alongside the 20 pre-existing wooden boxes"" and then ""All plastic nest boxes were visited every 3 days from the start of the breeding season (April 2013) and randomly assigned to a herb or control group when nest building began"" So I divide 46 into treatment and control nests.","TR","NA","n","y","y",1,1,"bacterial_load"
"GNM_185","included","NA","Not available","Scott-Baumann, J F; Morgan, E R; Cogan T A",2022,"Betty Daw’s Wood, Gloucestershire, UK (51°57N, 002°26W)",122,"1","1","2","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus, Helichrysum italicum","moss","1","0","1","PCH",NA,"NA",NA,"NA",23,NA,"NA",NA,"NA",23,"total bacterial load on chicks","Parasitic_and_pathogenic","include","use 0 as ES",-1,"NA","NA",NA,NA,NA,NA,NA,"NA","Micro-organism","b","SD","I have filled out all the moderators and used 0 as the ES value since the authors did not provide these values in the article or through correspondence.","TR","NA","n","y","y",1,1,"bacterial_load"
"GNM_185","included","NA","Not available","Scott-Baumann, J F; Morgan, E R; Cogan T A",2022,"Betty Daw’s Wood, Gloucestershire, UK (51°57N, 002°26W)",123,"1","1","3","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus, Helichrysum italicum","moss","1","0","1","PCH",NA,"NA",NA,"NA",23,NA,"NA",NA,"NA",23,"total bacterial load on nests","Parasitic_and_pathogenic","include","use 0 as ES",-1,"NA","NA",NA,NA,NA,NA,NA,"NA","Micro-organism","b","SD","I have filled out all the moderators and used 0 as the ES value since the authors did not provide these values in the article or through correspondence.","TR","NA","n","y","y",1,1,"bacterial_load"
"GNM_185","included","NA","Not available","Scott-Baumann, J F; Morgan, E R; Cogan T A",2022,"Betty Daw’s Wood, Gloucestershire, UK (51°57N, 002°26W)",124,"1","1","4","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus, Helichrysum italicum","moss","1","0","1","PCH",NA,"NA",NA,"NA",23,NA,"NA",NA,"NA",23,"load of enterobacteria on nest","Parasitic_and_pathogenic","include","use 0 as ES",-1,"NA","NA",NA,NA,NA,NA,NA,"NA","Micro-organism","b","SD","I have filled out all the moderators and used 0 as the ES value since the authors did not provide these values in the article or through correspondence.","TR","NA","n","y","y",1,1,"bacterial_load"
"GNM_185","included","NA","Not available","Scott-Baumann, J F; Morgan, E R; Cogan T A",2022,"Betty Daw’s Wood, Gloucestershire, UK (51°57N, 002°26W)",125,"1","1","5","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus, Helichrysum italicum","moss","1","1","1","both",NA,"NA",NA,"NA",23,NA,"NA",NA,"NA",23,"brood size","Reproduction","include","use 0 as ES",1,"NA","NA",NA,NA,NA,NA,NA,"NA","NA","b","SD","I have filled out all the moderators and used 0 as the ES value since the authors did not provide these values in the article or through correspondence.","TR","NA","n","y","y",1,1,"number_of_nestling"
"GNM_185","included","NA","Not available","Scott-Baumann, J F; Morgan, E R; Cogan T A",2022,"Betty Daw’s Wood, Gloucestershire, UK (51°57N, 002°26W)",126,"1","1","6","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus, Helichrysum italicum","moss","1","1","1","both",NA,"NA",NA,"NA",23,NA,"NA",NA,"NA",23,"nest mortality","Reproduction","include","use 0 as ES",-1,"NA","NA",NA,NA,NA,NA,NA,"NA","NA","b","SD","I have filled out all the moderators and used 0 as the ES value since the authors did not provide these values in the article or through correspondence.","TR","NA","n","y","y",1,1,"nest_mortality"
"GNM_185","included","NA","Not available","Scott-Baumann, J F; Morgan, E R; Cogan T A",2022,"Betty Daw’s Wood, Gloucestershire, UK (51°57N, 002°26W)",127,"1","1","7","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus, Helichrysum italicum","moss","1","0","1","PCH",NA,"NA",NA,"NA",23,NA,"NA",NA,"NA",23,"flea load in the nest","Parasitic_and_pathogenic","include","use 0 as ES",-1,"NA","NA",NA,NA,NA,NA,NA,"NA","Arthropod","b","SD","I have filled out all the moderators and used 0 as the ES value since the authors did not provide these values in the article or through correspondence.","TR","NA","n","y","y",1,1,"fleas_number"
"GNM_185","included","NA","Not available","Scott-Baumann, J F; Morgan, E R; Cogan T A",2022,"Betty Daw’s Wood, Gloucestershire, UK (51°57N, 002°26W)",128,"1","1","8","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus, Helichrysum italicum","moss","1","0","1","PCH",NA,"NA",NA,"NA",23,NA,"NA",NA,"NA",23,"tick load in the nest","Parasitic_and_pathogenic","include","use 0 as ES",-1,"NA","NA",NA,NA,NA,NA,NA,"NA","Arthropod","b","SD","I have filled out all the moderators and used 0 as the ES value since the authors did not provide these values in the article or through correspondence.","TR","NA","n","y","y",1,1,"tick_load"
"GNM_032","included","NA","males/total offsprings","Polo, V; Veiga, J P; Cordero, P J; Viñuela, J; Monaghan, P",2004,"Madrid province (central Spain): colony 1 (Manzanares) and colony 2 (Villalba)",129,"1","1","1","Sturnus unicolor","Lavandula stoechas, Santolina rosmarinifolia, Geranium robertianum and Lamium purpureum","Males adding material","NA","1","0","CH",0.572892,"mean",0.05946574,"se",21,0.401928,"mean",0.05946574,"se",20,"proportion of males per breeding attempt","Reproduction","sensitivity-analysis","We will be excluding sex ratio as a fitness proxy from our main analysis. (https://onlinelibrary.wiley.com/doi/full/10.1046/j.1439-0310.2002.00843.x)",1,"NA","NA",NA,NA,NA,NA,NA,"figure 1","NA","b","SD","Authors say: Spotless starling females generally removed the green nesting material, both the experimental plants added by the researchers and those put into the nests by the males. I have given an NA for this considering the experimental nests are not blank and could have a mix of aromatic plants still in the control group.","TR","NA","y","y","n",1,1,"sex_ratio"
"GNM_032","included","NA","males/total offsprings","Polo, V; Veiga, J P; Cordero, P J; Viñuela, J; Monaghan, P",2004,"Madrid province (central Spain): colony 1 (Manzanares) and colony 2 (Villalba)",130,"2","1","2","Sturnus unicolor","Lavandula stoechas, Santolina rosmarinifolia, Geranium robertianum and Lamium purpureum","Males adding material","NA","1","0","CH",0.5146789,"mean",0.07522936,"se",13,0.3477064,"mean",0.08623853,"se",16,"proportion of males per breeding attempt","Reproduction","sensitivity-analysis","We will be excluding sex ratio as a fitness proxy from our main analysis. (https://onlinelibrary.wiley.com/doi/full/10.1046/j.1439-0310.2002.00843.x)",1,"NA","NA",NA,NA,NA,NA,NA,"figure 1","NA","b","SD","Authors say: Spotless starling females generally removed the green nesting material, both the experimental plants added by the researchers and those put into the nests by the males. I have given an NA for this considering the experimental nests are not blank and could have a mix of aromatic plants still in the control group.","TR","NA","y","y","n",1,1,"sex_ratio"
"GNM_032","included","NA","males/total offsprings","Polo, V; Veiga, J P; Cordero, P J; Viñuela, J; Monaghan, P",2004,"Madrid province (central Spain): colony 1 (Manzanares) and colony 2 (Villalba)",131,"3","2","3","Sturnus unicolor","Lavandula stoechas, Santolina rosmarinifolia, Geranium robertianum and Lamium purpureum","Males adding material","NA","1","0","CH",0.4565217,"mean",0.07149758,"se",15,0.4120773,"mean",0.06763285,"se",12,"proportion of males per breeding attempt","Reproduction","sensitivity-analysis","We will be excluding sex ratio as a fitness proxy from our main analysis. (https://onlinelibrary.wiley.com/doi/full/10.1046/j.1439-0310.2002.00843.x)",1,"NA","NA",NA,NA,NA,NA,NA,"figure 1","NA","b","SD","Authors say: Spotless starling females generally removed the green nesting material, both the experimental plants added by the researchers and those put into the nests by the males. I have given an NA for this considering the experimental nests are not blank and could have a mix of aromatic plants still in the control group.","TR","NA","y","y","n",1,1,"sex_ratio"
