"paper_ID","fulltext_screening","fulltext_notes","variable_note","authors","year_publication","population_location","experiment_ID","group_ID","repeated_trait_ID","bird_species","treatment_plant_species","control_plant_species","comparision_type","CH","PCH","measure_central_tendency_experiment","type_measure_central_tendency_experiment","measure_dispersion_experiment","type_measure_dispersion_experiment","n_experiment","measure_central_tendency_control","type_measure_central_tendency_control","measure_dispersion_control","type_measure_dispersion_control","n_control","fitness_proxy","trait_type","proxy_decision","proxy_comment","proxies_sign","statistics_type","test_statistics_type","statistics_value","p_value","sign_relationship","total_sample_size","DF","data_location","parasite_type","time_of_gnm_addition","extractor_ID","extractor_comments","data_checker_ID","data_checker_comments","blinding","random_assignment","missing_data","shared_experiment","shared_control"
"GNM_069","included","NA","mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","2","2","10","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2","0","1",86.6,"mean",23.8,"sd",6,112,"mean",18.5,"sd",5,"Rank telomere length (Day 14)","Offspring_Physiology","include","We expect a positive relation between telomere length and GNM. Telomere length shortens as the individual ages and the cell dies once there is not enough protection provided by the telomere cap. Therefore, shorter the telomere, the more likely one is to die.",1,"NA","NA",NA,NA,NA,NA,NA,"raw data","NA","c","SD","NA","TR","NA","n","y","n",1,1
"GNM_069","included","NA","Rank telomere difference","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","1","1","11","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2","0","1",10.8,"mean",41.5,"sd",20,19.6,"mean",44.2,"sd",21,"Telomere Dynamic (Rank difference in Telomere length (Day 14))","Offspring_Physiology","include","We expect a negative relationship between telomere dynamic and GNM. Telomere dynamic is calculated as rank difference in telomere length.",-1,"NA","NA",NA,NA,NA,NA,NA,"raw data","NA","c","SD","Authors call this telomere dynamics which is rank telomere length difference between hatchlings and nestlings. This makes it possible to take a negative value.","TR","NA","n","y","n",1,1
"GNM_069","included","NA","Rank telomere difference","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","2","2","12","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2","0","1",-1.83,"mean",63.2,"sd",6,-31.6,"mean",44.2,"sd",5,"Telomere Dynamic (Rank difference in Telomere length (Day 14))","Offspring_Physiology","include","We expect a negative relationship between telomere dynamic and GNM. Telomere dynamic is calculated as rank difference in telomere length.",-1,"NA","NA",NA,NA,NA,NA,NA,"raw data","NA","c","SD","Authors call this telomere dynamics which is rank telomere length difference between hatchlings and nestlings. This makes it possible to take a negative value.","TR","NA","n","y","n",1,1
"GNM_147","included","NA","check","Dawson R D",2004,"Vanderhoof, British Columbia, Canada (54°N,124°W)","1","1","1","Tachycineta bicolor","Achillea millefolium L","Bromus inermis Leyss.","1","0","1",5.7,"mean",0.2,"se",10,5.8,"mean",0.2,"se",8,"clutch size","Reproduction","exclude_NA","These estimates come from a model that controls for covariates and are not raw means and variance. We have to exclude them from the analysis. We categorize all the proxies coming from Tachycineta bicolor as belonging to parental care hypothesis. Since the bird does not show this behaviour in the wild, we think it is likely that courtship hypothesis is not at play. However, we will run a sensitivity analysis for this with only proxies such as blowflies and fleas number to ensure robustness of our results.",1,"NA","NA",NA,NA,NA,NA,NA,"table 1","NA","c","SD","Authors do not add green material but rather birds add the green nest material and in the control, authors remove it. These were the most commonly green material added by the birds.","TR","NA","n","unclear","n",2,2
"GNM_147","included","NA","check","Dawson R D",2004,"Vanderhoof, British Columbia, Canada (54°N,124°W)","1","1","2","Tachycineta bicolor","Bromus inermis Leyss.","blank","3","0","1",5.8,"mean",0.2,"se",8,5.9,"mean",0.2,"se",13,"clutch size","Reproduction","exclude_NA","These estimates come from a model that controls for covariates and are not raw means and variance. We have to exclude them from the analysis.",1,"NA","NA",NA,NA,NA,NA,NA,"table 1","NA","c","SD","NA","TR","NA","n","unclear","n",2,2
"GNM_147","included","NA","check","Dawson R D",2004,"Vanderhoof, British Columbia, Canada (54°N,124°W)","1","1","3","Tachycineta bicolor","Achillea millefolium L","blank","2","0","1",5.7,"mean",0.2,"se",10,5.9,"mean",0.2,"se",13,"clutch size","Reproduction","exclude_NA","These estimates come from a model that controls for covariates and are not raw means and variance. We have to exclude them from the analysis.",1,"NA","NA",NA,NA,NA,NA,NA,"table 1","NA","c","SD","NA","TR","NA","n","unclear","n",2,2
"GNM_147","included","NA","check","Dawson R D",2004,"Vanderhoof, British Columbia, Canada (54°N,124°W)","1","1","4","Tachycineta bicolor","Achillea millefolium L","Bromus inermis Leyss.","1","0","1",159.6,"mean",2.5,"se",10,159.4,"mean",2.6,"se",8,"clutch initiation date","Phenology","exclude_NA","These estimates come from a model that controls for covariates and are not raw means and variance. We have to exclude them from the analysis.",-1,"NA","NA",NA,NA,NA,NA,NA,"table 1","NA","c","SD","NA","TR","NA","n","unclear","n",2,2
"GNM_147","included","NA","check","Dawson R D",2004,"Vanderhoof, British Columbia, Canada (54°N,124°W)","1","1","5","Tachycineta bicolor","Bromus inermis Leyss.","blank","3","0","1",159.4,"mean",2.6,"se",8,154.5,"mean",2.8,"se",11,"clutch initiation date","Phenology","exclude_NA","These estimates come from a model that controls for covariates and are not raw means and variance. We have to exclude them from the analysis.",-1,"NA","NA",NA,NA,NA,NA,NA,"table 1","NA","c","SD","NA","TR","NA","n","unclear","n",2,2
"GNM_147","included","NA","check","Dawson R D",2004,"Vanderhoof, British Columbia, Canada (54°N,124°W)","1","1","6","Tachycineta bicolor","Achillea millefolium L","blank","2","0","1",159.6,"mean",2.5,"se",10,154.5,"mean",2.8,"se",11,"clutch initiation date","Phenology","exclude_NA","These estimates come from a model that controls for covariates and are not raw means and variance. We have to exclude them from the analysis.",-1,"NA","NA",NA,NA,NA,NA,NA,"table 1","NA","c","SD","NA","TR","NA","n","unclear","n",2,2
"GNM_147","included","NA","mean and variance","Dawson R D",2004,"Vanderhoof, British Columbia, Canada (54°N,124°W)","1","1","7","Tachycineta bicolor","Achillea millefolium L","Bromus inermis Leyss.","1","0","1",719.6,"mean",161.7,"se",14,233.4,"mean",181.8,"se",13,"fleas number","Parasitic and pathogenic load","exclude_NA","These estimates come from a model that controls for covariates and are not raw means and variance. We have to exclude them from the analysis.",-1,"NA","NA",NA,NA,NA,NA,NA,"table 1","Arthropod","c","SD","NA","TR","NA","n","unclear","n",2,2
"GNM_147","included","NA","mean and variance","Dawson R D",2004,"Vanderhoof, British Columbia, Canada (54°N,124°W)","1","1","8","Tachycineta bicolor","Bromus inermis Leyss.","blank","3","0","1",233.4,"mean",181.8,"se",13,40.1,"mean",208.6,"se",5,"fleas number","Parasitic and pathogenic load","exclude_NA","These estimates come from a model that controls for covariates and are not raw means and variance. We have to exclude them from the analysis.",-1,"NA","NA",NA,NA,NA,NA,NA,"table 1","Arthropod","c","SD","NA","TR","NA","n","unclear","n",2,2
"GNM_147","included","NA","mean and variance","Dawson R D",2004,"Vanderhoof, British Columbia, Canada (54°N,124°W)","1","1","9","Tachycineta bicolor","Achillea millefolium L","blank","2","0","1",719.6,"mean",161.7,"se",14,40.1,"mean",208.6,"se",5,"fleas number","Parasitic and pathogenic load","exclude_NA","These estimates come from a model that controls for covariates and are not raw means and variance. We have to exclude them from the analysis.",-1,"NA","NA",NA,NA,NA,NA,NA,"table 1","Arthropod","c","SD","NA","TR","NA","n","unclear","n",2,2
"GNM_147","included","NA","mean and variance","Dawson R D",2004,"Vanderhoof, British Columbia, Canada (54°N,124°W)","1","1","10","Tachycineta bicolor","Achillea millefolium L","Bromus inermis Leyss.","1","0","1",57,"mean",16,"se",8,76.2,"mean",18.5,"se",6,"protocalliphora spp. Number","Parasitic and pathogenic load","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"table 1","Arthropod","c","SD","Note under Table 1: Means and SE are presented, except for number of Protocalliphora spp. and mass of male parents, means were calculated after controlling for covariates in the model. We include these two variables since the authors have not controlled for anything and these are then, likely the raw means and variance.","TR","NA","n","unclear","n",2,2
"GNM_147","included","NA","mean and variance","Dawson R D",2004,"Vanderhoof, British Columbia, Canada (54°N,124°W)","1","1","11","Tachycineta bicolor","Bromus inermis Leyss.","blank","3","0","1",76.2,"mean",18.5,"se",6,56,"mean",20.3,"se",5,"protocalliphora spp. Number","Parasitic and pathogenic load","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"table 1","Arthropod","c","SD","Note under Table 1: Means and SE are presented, except for number of Protocalliphora spp. and mass of male parents, means were calculated after controlling for covariates in the model. We include these two variables since the authors have not controlled for anything and these are then, likely the raw means and variance.","TR","NA","n","unclear","n",2,2
"GNM_147","included","NA","mean and variance","Dawson R D",2004,"Vanderhoof, British Columbia, Canada (54°N,124°W)","1","1","12","Tachycineta bicolor","Achillea millefolium L","blank","2","0","1",57,"mean",16,"se",8,56,"mean",20.3,"se",5,"protocalliphora spp. Number","Parasitic and pathogenic load","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"table 1","Arthropod","c","SD","Note under Table 1: Means and SE are presented, except for number of Protocalliphora spp. and mass of male parents, means were calculated after controlling for covariates in the model. We include these two variables since the authors have not controlled for anything and these are then, likely the raw means and variance.","TR","NA","n","unclear","n",2,2
"GNM_147","included","NA","mean and variance","Dawson R D",2004,"Vanderhoof, British Columbia, Canada (54°N,124°W)","1","1","13","Tachycineta bicolor","Achillea millefolium L","Bromus inermis Leyss.","1","0","1",19.3,"mean",0.3,"se",13,19.7,"mean",0.3,"se",9,"male mass","Adult_Morphology","exclude","Variable such as adult male or adult female mass as fitness proxy is tricky. On one hand the adults could be in better condition and therefore be able to provide better parental care for the offspring and be able to live longer and reproduce next season, hence increasing their overall fitness. However, whether adult mass has direct relation with fitness is unclear.",1,"NA","NA",NA,NA,NA,NA,NA,"table 1","NA","c","SD","Note under Table 1: Means and SE are presented, except for number of Protocalliphora spp. and mass of male parents, means were calculated after controlling for covariates in the model. We include these two variables since the authors have not controlled for anything and these are then, likely the raw means and variance.","TR","NA","n","unclear","n",2,2
"GNM_147","included","NA","mean and variance","Dawson R D",2004,"Vanderhoof, British Columbia, Canada (54°N,124°W)","1","1","14","Tachycineta bicolor","Bromus inermis Leyss.","blank","3","0","1",19.7,"mean",0.3,"se",9,20.2,"mean",0.3,"se",9,"male mass","Adult_Morphology","exclude","Variable such as adult male or adult female mass as fitness proxy is tricky. On one hand the adults could be in better condition and therefore be able to provide better parental care for the offspring and be able to live longer and reproduce next season, hence increasing their overall fitness. However, whether adult mass has direct relation with fitness is unclear.",1,"NA","NA",NA,NA,NA,NA,NA,"table 1","NA","c","SD","Note under Table 1: Means and SE are presented, except for number of Protocalliphora spp. and mass of male parents, means were calculated after controlling for covariates in the model. We include these two variables since the authors have not controlled for anything and these are then, likely the raw means and variance.","TR","NA","n","unclear","n",2,2
"GNM_147","included","NA","mean and variance","Dawson R D",2004,"Vanderhoof, British Columbia, Canada (54°N,124°W)","1","1","15","Tachycineta bicolor","Achillea millefolium L","blank","2","0","1",19.3,"mean",0.3,"se",13,20.2,"mean",0.3,"se",9,"male mass","Adult_Morphology","exclude","Variable such as adult male or adult female mass as fitness proxy is tricky. On one hand the adults could be in better condition and therefore be able to provide better parental care for the offspring and be able to live longer and reproduce next season, hence increasing their overall fitness. However, whether adult mass has direct relation with fitness is unclear.",1,"NA","NA",NA,NA,NA,NA,NA,"table 1","NA","c","SD","Note under Table 1: Means and SE are presented, except for number of Protocalliphora spp. and mass of male parents, means were calculated after controlling for covariates in the model. We include these two variables since the authors have not controlled for anything and these are then, likely the raw means and variance.","TR","NA","n","unclear","n",2,2
"GNM_147","included","NA","mean and variance","Dawson R D",2004,"Vanderhoof, British Columbia, Canada (54°N,124°W)","1","1","16","Tachycineta bicolor","Achillea millefolium L","Bromus inermis Leyss.","1","0","1",19.4,"mean",0.3,"se",14,19.7,"mean",0.3,"se",11,"female mass","Adult_Morphology","exclude_NA","These estimates come from a model that controls for covariates and are not raw means and variance. We have to exclude them from the analysis.  Variable such as adult male or adult female mass as fitness proxy is tricky. On one hand the adults could be in better condition and therefore be able to provide better parental care for the offspring and be able to live longer and reproduce next season, hence increasing their overall fitness. However, whether adult mass has direct relation with fitness is unclear.",1,"NA","NA",NA,NA,NA,NA,NA,"table 1","NA","c","SD","NA","TR","NA","n","unclear","n",2,2
"GNM_147","included","NA","mean and variance","Dawson R D",2004,"Vanderhoof, British Columbia, Canada (54°N,124°W)","1","1","17","Tachycineta bicolor","Bromus inermis Leyss.","blank","3","0","1",19.7,"mean",0.3,"se",11,19.9,"mean",0.4,"se",9,"female mass","Adult_Morphology","exclude_NA","These estimates come from a model that controls for covariates and are not raw means and variance. We have to exclude them from the analysis.  Variable such as adult male or adult female mass as fitness proxy is tricky. On one hand the adults could be in better condition and therefore be able to provide better parental care for the offspring and be able to live longer and reproduce next season, hence increasing their overall fitness. However, whether adult mass has direct relation with fitness is unclear.",1,"NA","NA",NA,NA,NA,NA,NA,"table 1","NA","c","SD","NA","TR","NA","n","unclear","n",2,2
"GNM_147","included","NA","mean and variance","Dawson R D",2004,"Vanderhoof, British Columbia, Canada (54°N,124°W)","1","1","18","Tachycineta bicolor","Achillea millefolium L","blank","2","0","1",19.4,"mean",0.3,"se",14,19.7,"mean",0.4,"se",9,"female mass","Adult_Morphology","exclude_NA","These estimates come from a model that controls for covariates and are not raw means and variance. We have to exclude them from the analysis.  Variable such as adult male or adult female mass as fitness proxy is tricky. On one hand the adults could be in better condition and therefore be able to provide better parental care for the offspring and be able to live longer and reproduce next season, hence increasing their overall fitness. However, whether adult mass has direct relation with fitness is unclear.",1,"NA","NA",NA,NA,NA,NA,NA,"table 1","NA","c","SD","NA","TR","NA","n","unclear","n",2,2
"GNM_147","included","NA","mean and variance","Dawson R D",2004,"Vanderhoof, British Columbia, Canada (54°N,124°W)","1","1","19","Tachycineta bicolor","Achillea millefolium L","Bromus inermis Leyss.","1","0","1",12.4,"mean",0.3,"se",12,12.4,"mean",0.3,"se",12,"nestling mass at day 6","Offspring_Morphology","exclude_NA","These estimates come from a model that controls for covariates and are not raw means and variance. We have to exclude them from the analysis.",1,"NA","NA",NA,NA,NA,NA,NA,"table 1","NA","c","SD","NA","TR","NA","n","unclear","n",2,2
"GNM_147","included","NA","mean and variance","Dawson R D",2004,"Vanderhoof, British Columbia, Canada (54°N,124°W)","1","1","20","Tachycineta bicolor","Bromus inermis Leyss.","blank","3","0","1",12.2,"mean",0.4,"se",7,13.2,"mean",0.5,"se",6,"nestling mass at day 6","Offspring_Morphology","exclude_NA","These estimates come from a model that controls for covariates and are not raw means and variance. We have to exclude them from the analysis.",1,"NA","NA",NA,NA,NA,NA,NA,"table 1","NA","c","SD","NA","TR","NA","n","unclear","n",2,2
"GNM_147","included","NA","mean and variance","Dawson R D",2004,"Vanderhoof, British Columbia, Canada (54°N,124°W)","1","1","21","Tachycineta bicolor","Achillea millefolium L","blank","2","0","1",12.4,"mean",0.3,"se",12,13.2,"mean",0.5,"se",6,"nestling mass at day 6","Offspring_Morphology","exclude_NA","These estimates come from a model that controls for covariates and are not raw means and variance. We have to exclude them from the analysis.",1,"NA","NA",NA,NA,NA,NA,NA,"table 1","NA","c","SD","NA","TR","NA","n","unclear","n",2,2
"GNM_147","included","NA","mean and variance","Dawson R D",2004,"Vanderhoof, British Columbia, Canada (54°N,124°W)","1","1","19","Tachycineta bicolor","Achillea millefolium L","Bromus inermis Leyss.","1","0","1",22.3,"mean",0.4,"se",7,22.7,"mean",0.5,"se",5,"nestling mass at day 12","Offspring_Morphology","exclude_NA","These estimates come from a model that controls for covariates and are not raw means and variance. We have to exclude them from the analysis.",1,"NA","NA",NA,NA,NA,NA,NA,"table 1","NA","c","SD","NA","TR","NA","n","unclear","n",2,2
"GNM_147","included","NA","mean and variance","Dawson R D",2004,"Vanderhoof, British Columbia, Canada (54°N,124°W)","1","1","20","Tachycineta bicolor","Bromus inermis Leyss.","blank","3","0","1",22.7,"mean",0.5,"se",5,22.4,"mean",0.4,"se",5,"nestling mass at day 12","Offspring_Morphology","exclude_NA","These estimates come from a model that controls for covariates and are not raw means and variance. We have to exclude them from the analysis.",1,"NA","NA",NA,NA,NA,NA,NA,"table 1","NA","c","SD","NA","TR","NA","n","unclear","n",2,2
"GNM_147","included","NA","mean and variance","Dawson R D",2004,"Vanderhoof, British Columbia, Canada (54°N,124°W)","1","1","21","Tachycineta bicolor","Achillea millefolium L","blank","2","0","1",22.3,"mean",0.4,"se",7,22.4,"mean",0.4,"se",5,"nestling mass at day 12","Offspring_Morphology","exclude_NA","These estimates come from a model that controls for covariates and are not raw means and variance. We have to exclude them from the analysis.",1,"NA","NA",NA,NA,NA,NA,NA,"table 1","NA","c","SD","NA","TR","NA","n","unclear","n",2,2
